step_id,recipe_id,step_number,action,input_item_ids,input_ingredient_ids,tool_ids,vessel_ids,duration,heat,result_state
RST001088,RCP0248,1,Подготовить заквасочное или пресное тесто соответствующего вида.,"[""OMI01310""]","[""ING0024""]","[""POT0002""]","[""HOU0019""]",10–30 min,none,dough_ready
RST001089,RCP0248,2,Подготовить начинку: капустная начинка; сырые мясо и рыбу не считать безопасными без полной последующей готовности.,"[""FOD0040""]","[""ING0040""]","[""POT0028""]","[""POT0010""]",10–60 min,none,filling_ready
RST001090,RCP0248,3,"Расплющить кусок теста, положить умеренное количество начинки и закрыть края.","[""OMI01310"",""FOD0040""]","[""ING0024"",""ING0040""]","[""POT0002""]","[""POT0010""]",10–30 min,none,shaped
RST001091,RCP0248,4,Выпечь на поду или в сосуде до готовности теста и начинки.,"[""OMI01310"",""FOD0040""]","[""ING0024"",""ING0040""]","[""INT0027""]","[""POT0010""]",30–120 min,oven_heat,baked
RST001092,RCP0248,5,Остудить кратко и подать без современной декоративной формы.,[],[],[],"[""POT0007""]",10–30 min,none,ready_to_eat
RST001093,RCP0249,1,Подготовить заквасочное или пресное тесто соответствующего вида.,"[""OMI01310""]","[""ING0024""]","[""POT0002""]","[""HOU0019""]",10–30 min,none,dough_ready
RST001094,RCP0249,2,Подготовить начинку: крупяная начинка; сырые мясо и рыбу не считать безопасными без полной последующей готовности.,"[""FOD0036""]","[""ING0160""]","[""POT0028""]","[""POT0010""]",10–60 min,none,filling_ready
RST001095,RCP0249,3,"Расплющить кусок теста, положить умеренное количество начинки и закрыть края.","[""OMI01310"",""FOD0036""]","[""ING0024"",""ING0160""]","[""POT0002""]","[""POT0010""]",10–30 min,none,shaped
RST001096,RCP0249,4,Выпечь на поду или в сосуде до готовности теста и начинки.,"[""OMI01310"",""FOD0036""]","[""ING0024"",""ING0160""]","[""INT0027""]","[""POT0010""]",30–120 min,oven_heat,baked
RST001097,RCP0249,5,Остудить кратко и подать без современной декоративной формы.,[],[],[],"[""POT0007""]",10–30 min,none,ready_to_eat
RST001098,RCP0250,1,Подготовить заквасочное или пресное тесто соответствующего вида.,"[""OMI01312""]","[""ING0026""]","[""POT0002""]","[""HOU0019""]",10–30 min,none,dough_ready
RST001099,RCP0250,2,Подготовить начинку: ягодная начинка; сырые мясо и рыбу не считать безопасными без полной последующей готовности.,"[""FOD0016""]","[""ING0069""]","[""POT0028""]","[""POT0010""]",10–60 min,none,filling_ready
RST001100,RCP0250,3,"Расплющить кусок теста, положить умеренное количество начинки и закрыть края.","[""OMI01312"",""FOD0016""]","[""ING0026"",""ING0069""]","[""POT0002""]","[""POT0010""]",10–30 min,none,shaped
RST001101,RCP0250,4,Выпечь на поду или в сосуде до готовности теста и начинки.,"[""OMI01312"",""FOD0016""]","[""ING0026"",""ING0069""]","[""INT0027""]","[""POT0010""]",30–120 min,oven_heat,baked
RST001102,RCP0250,5,Остудить кратко и подать без современной декоративной формы.,[],[],[],"[""POT0007""]",10–30 min,none,ready_to_eat
RST001103,RCP0251,1,Подготовить небольшую потрошёную рыбу или куски крупной.,"[""FOD0012""]","[""ING0144""]","[""FSH0002""]","[""FSH0028""]",5–20 min,none,prepared
RST001104,RCP0251,2,Нагреть существующую железную сковороду с небольшим количеством животного жира.,"[""FOD0009""]","[""ING0082""]",[],"[""POT0011""]",10–30 min,direct_heat,hot
RST001105,RCP0251,3,Обжарить рыбу с обеих сторон до полной готовности.,"[""FOD0012""]","[""ING0144""]",[],"[""POT0011""]",10–40 min,direct_heat,fried
RST001106,RCP0251,4,Подать без современной панировки и гарнира.,"[""FOD0012""]","[""ING0144""]",[],"[""POT0007""]",1–5 min,none,ready_to_eat
RST001107,RCP0252,1,Очистить здоровую репу и удалить повреждённые места.,"[""FOD0044""]","[""ING0039""]","[""POT0028""]","[""POT0010""]",10–30 min,none,cleaned
RST001108,RCP0252,2,Нарезать тонкими или средними ломтиками.,"[""FOD0044""]","[""ING0039""]","[""POT0028""]","[""POT0010""]",10–30 min,none,chopped
RST001109,RCP0252,3,Подсушить на воздухе или в мягком остаточном тепле печи.,"[""FOD0044""]","[""ING0039""]",[],"[""INT0011""]",hours to days,air_or_gentle_heat,dried
RST001110,RCP0252,4,Хранить полностью сухими в мешке или берестяной таре.,"[""FOD0047""]","[""ING0052""]",[],"[""HOU0015"",""HOU0021""]",months,none,stored
RST001111,RCP0253,1,Перебрать и связать безопасно определённые травы.,"[""OMI01468""]","[""ING0187""]","[""HOU0018""]","[""HOU0016""]",10–30 min,none,bundled
RST001112,RCP0253,2,Подвесить в тени и проветривании.,"[""OMI01468""]","[""ING0187""]",[],"[""INT0011""]",1–7 days,air,dried
RST001113,RCP0253,3,Убрать полностью сухими в малую тару.,"[""OMI01469""]","[""ING0188""]",[],"[""HOU0021""]",months,none,stored
RST001114,RCP0254,1,"Убедиться, что зерно сухое и без явной плесени.","[""OMI01270""]","[""ING0166""]",[],"[""HOU0019""]",10–60 min,none,checked
RST001115,RCP0254,2,"Очистить и просушить ларь, закром или мешок.",[],[],[],"[""AGR0008"",""AGR0009"",""AGR0011""]",10–60 min,none,container_ready
RST001116,RCP0254,3,"Засыпать зерно, не смешивая новую здоровую партию с испорченной.","[""OMI01270""]","[""ING0166""]","[""POT0008""]","[""AGR0008"",""AGR0009""]",10–120 min,none,stored
RST001117,RCP0254,4,"Периодически осматривать на сырость, прорастание и вредителей.","[""OMI01270""]","[""ING0166""]",[],"[""AGR0008""]",ongoing,none,monitored
RST001118,RCP0255,1,Отобрать целые сухие корнеплоды без гнили.,"[""FOD0044""]","[""ING0039""]",[],"[""HOU0016""]",10–60 min,none,sorted
RST001119,RCP0255,2,"Уложить в прохладное хранилище, не допуская свободной воды и сильного промерзания.","[""FOD0044""]","[""ING0039""]",[],"[""ARC0026""]",10–120 min,cool_storage,stored
RST001120,RCP0255,3,Периодически удалять гнилые экземпляры.,"[""FOD0044""]","[""ING0039""]",[],"[""HOU0016""]",ongoing,none,monitored
RST001121,RCP0256,1,Перебрать целые ягоды и удалить испорченные.,"[""FMA0012"",""FMA0013""]","[""ING0062"",""ING0063""]",[],"[""HOU0016""]",10–30 min,none,cleaned
RST001122,RCP0256,2,Залить водой в чистой деревянной или керамической таре.,"[""FMA0012"",""FMA0013"",""FMA0001""]","[""ING0062"",""ING0063"",""ING0001""]",[],"[""HOU0025""]",5–15 min,none,submerged
RST001123,RCP0256,3,Держать в холоде и осматривать; конкретная средневековая практика не доказана напрямую.,[],[],[],"[""ARC0026""]",weeks,cool_storage,stored
RST001124,RCP0257,1,"Поместить продукт в закрытую тару, защищённую от животных и грязи.","[""FOD0010"",""OMI01373"",""FOD0005""]","[""ING0131"",""ING0121"",""ING0089""]",[],"[""HOU0025""]",5–15 min,none,contained
RST001125,RCP0257,2,Перенести в существующее холодное место или зимний наружный контекст.,[],[],[],"[""ARC0026""]",5–30 min,cold,cooled
RST001126,RCP0257,3,Не считать естественный холод постоянной современной холодильной температурой.,[],[],[],"[""ARC0026""]",hours to days,cold,stored
RST001127,RCP0258,1,"Осмотреть остаток каши и отвергнуть плесневый, гнилостный или долго стоявший в тепле.","[""FOD0049""]","[""ING0161""]","[""POT0002""]","[""POT0021""]",1–5 min,none,checked
RST001128,RCP0258,2,"Добавить воду или молоко по контексту, разбивая комки.","[""FMA0001"",""FOD0005""]","[""ING0001"",""ING0089""]","[""POT0002""]","[""POT0021""]",1–5 min,none,mixed
RST001129,RCP0258,3,Довести до полного прогрева и кипения.,"[""FOD0049""]","[""ING0161""]","[""POT0009""]","[""POT0021""]",10–30 min,boiling,reheated
RST001130,RCP0258,4,Употребить сразу.,[],[],[],"[""POT0015""]",1–5 min,none,ready_to_eat
RST001131,RCP0259,1,Осмотреть хлеб и исключить плесень.,"[""OMI01322""]","[""ING0173""]",[],"[""POT0007""]",1–5 min,none,checked
RST001132,RCP0259,2,"Разломать и залить водой, отваром или молоком по контексту.","[""OMI01322"",""FMA0001"",""FMA0047"",""FMA0048"",""FOD0005""]","[""ING0173"",""ING0001"",""ING0184"",""ING0185"",""ING0089""]",[],"[""POT0015""]",5–30 min,warm_or_none,softened
RST001133,RCP0259,3,При желании прогреть и употребить сразу.,[],[],[],"[""POT0021""]",5–20 min,gentle_heat,ready_to_eat
RST001134,RCP0260,1,Использовать только свежий отвар без признаков порчи.,"[""FMA0047""]","[""ING0184""]",[],"[""POT0021""]",inspection,none,checked
RST001135,RCP0260,2,Добавить крупу и довести до кипения.,"[""FMA0047"",""OMI01291""]","[""ING0184"",""ING0011""]","[""POT0009""]","[""POT0021""]",10–30 min,boiling,boiling
RST001136,RCP0260,3,Варить до мягкости крупы и употребить сразу.,"[""OMI01291""]","[""ING0011""]","[""POT0009""]","[""POT0021""]",30–120 min,gentle_heat,ready_to_eat
RST001137,RCP0261,1,Нарезать чистый жир-сырец небольшими кусками.,"[""FOD0009""]","[""ING0082""]","[""POT0028""]","[""POT0010""]",10–30 min,none,chopped
RST001138,RCP0261,2,"Медленно нагревать в керамическом сосуде, не допуская сильного горения.","[""FOD0009""]","[""ING0082""]","[""POT0009""]","[""POT0021""]",30–180 min,gentle_heat,rendered
RST001139,RCP0261,3,Процедить жидкий жир от выжарок.,"[""OMI01364""]","[""ING0083""]","[""POT0030""]","[""POT0023""]",5–20 min,none,strained
RST001140,RCP0261,4,Остудить и хранить в прохладе.,"[""OMI01364""]","[""ING0083""]",[],"[""POT0023""]",hours,cooling,stored
RST001141,RCP0262,1,Перебрать сухие семена.,"[""FOD0039""]","[""ING0077""]",[],"[""POT0010""]",5–15 min,none,cleaned
RST001142,RCP0262,2,Толочь в ступе до разрушения оболочек.,"[""FOD0039""]","[""ING0077""]","[""POT0029""]","[""POT0032""]",10–60 min,none,crushed
RST001143,RCP0263,1,Подготовить толчёные масличные семена.,"[""OMI01474"",""FOD0038""]","[""ING0078"",""ING0079""]","[""POT0029""]","[""POT0032""]",10–60 min,none,crushed
