step_id,ds_id,step_no,action_ru,input_fd_ids,tool_ids,vessel_ids,duration,heat,result_state,source_refs,confidence,status
st_rst001025,ds_dry_green_malt,1,Разложить зелёный солод тонким слоем.,"[""fd_green_malt""]",[],"[""HOU0019""]",5–15 min,none,spread,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001025""]",C,candidate
st_rst001026,ds_dry_green_malt,2,Сушить воздухом или мягким печным теплом без обугливания.,"[""fd_green_malt""]",[],"[""INT0011""]",hours to days,gentle_heat,dried,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001026""]",C,candidate
st_rst001027,ds_dry_green_malt,3,Удалить отсохшие ростки и убрать сухой солод в тару.,"[""fd_dried_malt""]","[""POT0030""]","[""HOU0015""]",10–30 min,none,stored,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001027""]",C,candidate
st_rst001028,ds_crush_malt,1,Проверить сухость солода.,"[""fd_dried_malt""]",[],"[""HOU0015""]",1–5 min,none,checked,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001028""]",C,candidate
st_rst001029,ds_crush_malt,2,"Крупно раздробить жерновами или в ступе, не превращая всё в тонкую муку.","[""fd_dried_malt""]","[""AGR0017"", ""POT0032"", ""POT0029""]",[],20–120 min,none,crushed,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001029""]",C,candidate
st_rst001030,ds_crush_malt,3,Собрать дроблёный солод для немедленного затирания или краткого хранения.,"[""fd_crushed_malt""]",[],"[""HOU0015""]",5–10 min,none,stored,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001030""]",C,candidate
st_rst001031,ds_mash_malt_to_wort,1,Смешать дроблёный солод с тёплой водой в большой кадке или горшке.,"[""fd_crushed_malt"", ""fd_water_well""]","[""POT0009""]","[""HOU0036"", ""POT0018""]",5–20 min,warm,mash,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001031""]",C,candidate
st_rst001032,ds_mash_malt_to_wort,2,Выдерживать затор тёплым; числовая температура является современной реконструкцией.,"[""fd_crushed_malt"", ""fd_water_well""]","[""POT0009""]","[""HOU0036""]",60–180 min,warm_hold,converted,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001032""]",C,candidate
st_rst001033,ds_mash_malt_to_wort,3,"Процедить сладкую жидкость через сито или соломенный/растительный фильтр, если подтверждён сценой.","[""fd_sweet_wort""]","[""POT0030"", ""POT0031""]","[""HOU0025""]",20–90 min,none,strained,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001033""]",C,candidate
st_rst001034,ds_mash_malt_to_wort,4,Отделить дробину как побочный продукт.,"[""fd_spent_grain""]",[],"[""HOU0019""]",5–15 min,none,separated,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001034""]",C,candidate
st_rst001035,ds_beer_barley_unhopped,1,Получить сусло из солода или слабую вытяжку из дробины.,"[""fd_sweet_wort""]","[""POT0009""]","[""HOU0036"", ""POT0018""]",60–240 min,warm_or_boiling,wort,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001035""]",C,candidate
st_rst001036,ds_beer_barley_unhopped,2,"Охладить сусло до температуры, безопасной для брожения.",[],[],"[""HOU0036""]",hours,cooling,cooled,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001036""]",C,candidate
st_rst001037,ds_beer_barley_unhopped,3,Внести часть дрожжевого осадка или дать начаться естественному брожению; конкретный способ реконструируется.,"[""fd_brewing_yeast_sediment""]","[""POT0002""]","[""HOU0036""]",1–5 min,none,fermenting,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001037""]",C,candidate
st_rst001038,ds_beer_barley_unhopped,4,"Бродить до прекращения активной пены, затем употреблять сравнительно свежим.","[""fd_fermenting_wort""]",[],"[""HOU0036""]",1–7 days,ambient_fermentation,fermented,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001038""]",C,candidate
st_rst001039,ds_beer_barley_unhopped,5,"Перелить в тару, не предполагая долгой современной выдержки.","[""fd_beer_grain""]","[""POT0008""]","[""HOU0025""]",5–30 min,none,stored,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001039""]",C,candidate
st_rst001040,ds_beer_barley_hopped,1,Получить сусло из солода или слабую вытяжку из дробины.,"[""fd_sweet_wort"", ""fd_hops""]","[""POT0009""]","[""HOU0036"", ""POT0018""]",60–240 min,warm_or_boiling,wort,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001040""]",C,candidate
st_rst001041,ds_beer_barley_hopped,2,Добавить хмель; точная доза и длительность нагрева неизвестны.,"[""fd_hops""]",[],"[""POT0018""]",historically unknown,heated,hopped,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001041""]",C,candidate
st_rst001042,ds_beer_barley_hopped,3,"Охладить сусло до температуры, безопасной для брожения.",[],[],"[""HOU0036""]",hours,cooling,cooled,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001042""]",C,candidate
st_rst001043,ds_beer_barley_hopped,4,Внести часть дрожжевого осадка или дать начаться естественному брожению; конкретный способ реконструируется.,"[""fd_brewing_yeast_sediment""]","[""POT0002""]","[""HOU0036""]",1–5 min,none,fermenting,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001043""]",C,candidate
st_rst001044,ds_beer_barley_hopped,5,"Бродить до прекращения активной пены, затем употреблять сравнительно свежим.","[""fd_fermenting_wort""]",[],"[""HOU0036""]",1–7 days,ambient_fermentation,fermented,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001044""]",C,candidate
st_rst001045,ds_beer_barley_hopped,6,"Перелить в тару, не предполагая долгой современной выдержки.","[""fd_beer_grain""]","[""POT0008""]","[""HOU0025""]",5–30 min,none,stored,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001045""]",C,candidate
st_rst001046,ds_beer_rye_barley,1,Получить сусло из солода или слабую вытяжку из дробины.,"[""fd_sweet_wort""]","[""POT0009""]","[""HOU0036"", ""POT0018""]",60–240 min,warm_or_boiling,wort,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001046""]",C,candidate
st_rst001047,ds_beer_rye_barley,2,"Охладить сусло до температуры, безопасной для брожения.",[],[],"[""HOU0036""]",hours,cooling,cooled,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001047""]",C,candidate
st_rst001048,ds_beer_rye_barley,3,Внести часть дрожжевого осадка или дать начаться естественному брожению; конкретный способ реконструируется.,"[""fd_brewing_yeast_sediment""]","[""POT0002""]","[""HOU0036""]",1–5 min,none,fermenting,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001048""]",C,candidate
st_rst001049,ds_beer_rye_barley,4,"Бродить до прекращения активной пены, затем употреблять сравнительно свежим.","[""fd_fermenting_wort""]",[],"[""HOU0036""]",1–7 days,ambient_fermentation,fermented,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001049""]",C,candidate
st_rst001050,ds_beer_rye_barley,5,"Перелить в тару, не предполагая долгой современной выдержки.","[""fd_beer_grain""]","[""POT0008""]","[""HOU0025""]",5–30 min,none,stored,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001050""]",C,candidate
st_rst001051,ds_beer_weak_second_wort,1,Получить сусло из солода или слабую вытяжку из дробины.,"[""fd_spent_grain"", ""fd_water_well""]","[""POT0009""]","[""HOU0036"", ""POT0018""]",60–240 min,warm_or_boiling,wort,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001051""]",C,candidate
st_rst001052,ds_beer_weak_second_wort,2,"Охладить сусло до температуры, безопасной для брожения.",[],[],"[""HOU0036""]",hours,cooling,cooled,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001052""]",C,candidate
st_rst001053,ds_beer_weak_second_wort,3,Внести часть дрожжевого осадка или дать начаться естественному брожению; конкретный способ реконструируется.,"[""fd_brewing_yeast_sediment""]","[""POT0002""]","[""HOU0036""]",1–5 min,none,fermenting,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001053""]",C,candidate
st_rst001054,ds_beer_weak_second_wort,4,"Бродить до прекращения активной пены, затем употреблять сравнительно свежим.","[""fd_fermenting_wort""]",[],"[""HOU0036""]",1–7 days,ambient_fermentation,fermented,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001054""]",C,candidate
st_rst001055,ds_beer_weak_second_wort,5,"Перелить в тару, не предполагая долгой современной выдержки.","[""fd_beer_grain""]","[""POT0008""]","[""HOU0025""]",5–30 min,none,stored,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001055""]",C,candidate
st_rst001056,ds_kvass_like_bread,1,Размочить хлеб или приготовить жидкую зерновую затирку.,"[""fd_stale_bread"", ""fd_water_well""]","[""POT0002""]","[""POT0018""]",30–180 min,warm,mash,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001056""]",C,candidate
st_rst001057,ds_kvass_like_bread,2,Процедить при необходимости.,[],"[""POT0030""]","[""HOU0025""]",5–30 min,none,strained,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001057""]",C,candidate
st_rst001058,ds_kvass_like_bread,3,Оставить для короткого кислого брожения; конкретная закваска неизвестна.,"[""fd_brewing_yeast_sediment""]",[],"[""HOU0036""]",12–72 h,ambient_fermentation,fermented,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001058""]",C,candidate
st_rst001059,ds_kvass_like_bread,4,Употребить свежим; не моделировать современную газировку.,"[""fd_kvass_like""]",[],"[""POT0006""]",same day,none,ready_to_drink,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001059""]",C,candidate
st_rst001060,ds_kvass_like_grain,1,Размочить хлеб или приготовить жидкую зерновую затирку.,"[""fd_thin_flour_mash"", ""fd_water_well""]","[""POT0002""]","[""POT0018""]",30–180 min,warm,mash,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001060""]",C,candidate
st_rst001061,ds_kvass_like_grain,2,Процедить при необходимости.,[],"[""POT0030""]","[""HOU0025""]",5–30 min,none,strained,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001061""]",C,candidate
st_rst001062,ds_kvass_like_grain,3,Оставить для короткого кислого брожения; конкретная закваска неизвестна.,"[""fd_brewing_yeast_sediment""]",[],"[""HOU0036""]",12–72 h,ambient_fermentation,fermented,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001062""]",C,candidate
st_rst001063,ds_kvass_like_grain,4,Употребить свежим; не моделировать современную газировку.,"[""fd_kvass_like""]",[],"[""POT0006""]",same day,none,ready_to_drink,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001063""]",C,candidate
st_rst001064,ds_honey_drink_weak,1,Развести мёд водой до сусла; точное соотношение неизвестно.,"[""fd_honey_liquid"", ""fd_water_well""]","[""POT0002""]","[""HOU0036""]",5–20 min,none,honey_wort,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001064""]",C,candidate
st_rst001065,ds_honey_drink_weak,2,Охладить при нагреве и оставить для брожения.,"[""fd_honey_wort""]",[],"[""HOU0036""]",1–14 days,ambient_fermentation,fermented,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001065""]",C,candidate
st_rst001066,ds_honey_drink_weak,3,Снять с грубого осадка и употребить сравнительно свежим.,"[""fd_honey_drink""]","[""POT0008""]","[""HOU0025""]",5–30 min,none,ready_to_drink,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001066""]",C,candidate
st_rst001067,ds_honey_drink_heated_cautious,1,Развести мёд водой до сусла; точное соотношение неизвестно.,"[""fd_honey_liquid"", ""fd_water_well""]","[""POT0002""]","[""HOU0036""]",5–20 min,none,honey_wort,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001067""]",C,candidate
st_rst001068,ds_honey_drink_heated_cautious,2,Нагреть сусло; длительное кипячение не считается автоматически доказанным.,"[""fd_honey_wort""]",[],"[""POT0018""]",historically unknown,heated,heated_wort,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001068""]",C,candidate
st_rst001069,ds_honey_drink_heated_cautious,3,Охладить при нагреве и оставить для брожения.,"[""fd_honey_wort""]",[],"[""HOU0036""]",1–14 days,ambient_fermentation,fermented,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001069""]",C,candidate
